"","phylodist"
"Handleyomys_rostratus",136.8315081731
"Handleyomys_melanotis",136.8315081731
"Handleyomys_alfaroi",136.8315094011
"Handleyomys_intectus",136.8315084186
"Handleyomys_fuscatus",136.83150839404
"Handleyomys_rhabdops",136.83150839404
"Neacomys_paracou",136.8315089098
"Neacomys_spinosus",136.8315084183
"Neacomys_guianae",136.8315079266
"Neacomys_musseri",136.8315079266
"Neacomys_tenuipes",136.8315079266
"Neacomys_dubosti",136.8315079266
"Microryzomys_minutus",136.83150897315
"Microryzomys_altissimus",136.83150897315
"Neacomys_pictus",136.8315089096
"Neacomys_minutus",136.8315089096
"Oreoryzomys_balneator",136.8315086635
"Microakodontomys_transitorius",136.8315089095
"Oligoryzomys_microtis",136.8315101385
"Oligoryzomys_destructor",136.83150964721
"Oligoryzomys_brendae",136.83150964721
"Oligoryzomys_victus",136.8315096472
"Oligoryzomys_stramineus",136.8315096469
"Oligoryzomys_nigripes",136.8315096469
"Oligoryzomys_chacoensis",136.8315096465
"Oligoryzomys_eliurus",136.8315103837
"Oligoryzomys_griseolus",136.8315104575
"Oligoryzomys_delticola",136.8315104575
"Oligoryzomys_arenalis",136.8315088858
"Oligoryzomys_rupestris",136.8315088858
"Oligoryzomys_vegetus",136.8315089096
"Oligoryzomys_fulvescens",136.8315089096
"Oligoryzomys_moojeni",136.8315094017
"Oligoryzomys_flavescens",136.8315101385
"Oligoryzomys_andinus",136.8315096462
"Oligoryzomys_fornesi",136.8315096462
"Oligoryzomys_longicaudatus",136.8315096468
"Oligoryzomys_magellanicus",136.8315096468
"Drymoreomys_albimaculatus",136.8315094005
"Eremoryzomys_polius",136.8315094005
"Cerradomys_marinhus",136.8315094011
"Cerradomys_maracajuensis",136.8315094011
"Cerradomys_langguthi",136.8315086641
"Cerradomys_vivoi",136.83150864
"Cerradomys_subflavus",136.83150864
"Cerradomys_goytaca",136.8315084189
"Cerradomys_scotti",136.8315086641
"Cerradomys_akroai",136.8315086641
"Sooretamys_angouya",136.8315098925
"Oryzomys_antillarum",136.8315079754
"Oryzomys_dimidiatus",136.8315080492
"Oryzomys_nelsoni",136.8315080492
"Oryzomys_couesi",136.8315099419
"Oryzomys_curasoae",136.8315092041
"Oryzomys_palustris",136.8315092286
"Oryzomys_gorgasi",136.8315092286
"Sigmodontomys_aphrastus",136.8315092528
"Sigmodontomys_alfari",136.8315087618
"Melanomys_robustulus",136.8315085161
"Melanomys_caliginosus",136.8315085161
"Melanomys_zunigae",136.8315085161
"Aegialomys_xanthaeolus",136.8315092525
"Aegialomys_galapagoensis",136.8315092525
"Nesoryzomys_narboroughi",136.8315080235
"Nesoryzomys_darwini",136.83150898192
"Nesoryzomys_swarthi",136.83150898192
"Nesoryzomys_indefessus",136.83150922752
"Nesoryzomys_fernandinae",136.8315090065
"Noronhomys_vespuccii",136.8315096463
"Amphinectomys_savamis",136.8315096465
"Akodon_pervalens",136.8315096465
"Nectomys_palmipes",136.8315079259
"Nectomys_apicalis",136.8315079259
"Nectomys_rattus",136.8315079264
"Nectomys_magdalenae",136.831507681
"Nectomys_squamipes",136.831507681
"Lundomys_molitor",136.8315103831
"Pseudoryzomys_simplex",136.8315089095
"Holochilus_sciureus",136.8315089085
"Holochilus_chacarius",136.8315089085
"Holochilus_brasiliensis",136.8315091545
"Holochilus_lagigliai",136.8315091545
"Irenomys_tarsalis",136.8315079289
"Neotomys_ebriosus",136.8315096459
"Euneomys_chinchilloides",136.83150927744
"Euneomys_petersoni",136.83150927744
"Euneomys_fossor",136.8315092775
"Euneomys_mordax",136.8315079259
"Andinomys_edax",136.8315103829
"Punomys_lemminus",136.8315103829
"Punomys_kofordi",136.8315103829
"Rhagomys_rufescens",136.8315086649
"Akodon_latebricola",136.8315086649
"Delomys_sublineatus",136.8315106269
"Delomys_dorsalis",136.8315096442
"Delomys_collinus",136.8315096442
"Delomys_altimontanus",136.8315096445
"Akodon_leucolimnaeus",136.8315081719
"Calassomys_apicalis",136.8315081719
"Calomys_sorellus",136.8315091537
"Calomys_callidus",136.8315090307
"Calomys_musculinus",136.8315090307
"Calomys_lepidus",136.8315096457
"Calomys_hummelincki",136.8315106286
"Calomys_tener",136.8315086636
"Calomys_expulsus",136.8315106286
"Calomys_cerqueirai",136.8315094006
"Calomys_venustus",136.8315094002
"Calomys_boliviae",136.8315094002
"Calomys_fecundus",136.8315094002
"Calomys_tocantinsi",136.8315094001
"Calomys_callosus",136.8315094001
"Calomys_laucha",136.8315086626
"Graomys_centralis",136.8315084166
"Graomys_griseoflavus",136.8315084166
"Graomys_domorum",136.8315086626
"Graomys_edithae",136.8315084169
"Eligmodontia_morgani",136.8315103832
"Eligmodontia_puerulus",136.8315091546
"Eligmodontia_moreni",136.8315091546
"Eligmodontia_hirtipes",136.8315094005
"Eligmodontia_dunaris",136.8315101379
"Eligmodontia_typus",136.8315098912
"Eligmodontia_bolsonensis",136.8315098912
"Tapecomys_primus",136.8315091543
"Phyllotis_wolffsohni",136.8315091543
"Phyllotis_definitus",136.8315091532
"Phyllotis_alisosiensis",136.8315091289
"Phyllotis_haggardi",136.8315091289
"Phyllotis_anitae",136.8315091534
"Phyllotis_osilae",136.8315086622
"Phyllotis_magister",136.8315098911
"Phyllotis_darwini",136.8315098911
"Phyllotis_limatus",136.8315093993
"Phyllotis_xanthopygus",136.8315093988
"Phyllotis_bonariensis",136.8315093988
"Phyllotis_caprinus",136.8315093995
"Phyllotis_amicus",136.8315081713
"Paralomys_gerbillus",136.8315081713
"Phyllotis_andium",136.8315091543
"Auliscomys_sublimis",136.8315096452
"Auliscomys_pictus",136.8315096452
"Auliscomys_boliviensis",136.8315096452
"Phyllotis_osgoodi",136.8315091542
"Galenomys_garleppi",136.8315091542
"Loxodontomys_pikumche",136.8315094002
"Loxodontomys_micropus",136.8315094002
"Salinomys_delicatus",136.8315089083
"Andalgalomys_pearsoni",136.8315113653
"Andalgalomys_olrogi",136.8315113653
"Wiedomys_pyrrhorhinos",136.8315089087
"Wiedomys_cerradensis",136.8315089087
"Juliomys_rimofrons",136.8315084176
"Juliomys_pictipes",136.8315084176
"Juliomys_ossitenuis",136.8315089087
"Chelemys_macronyx",136.8315103827
"Notiomys_edwardsii",136.8315111201
"Chelemys_megalonyx",136.8315113661
"Chelemys_delfini",136.8315113661
"Pearsonomys_annectens",136.8315103829
"Geoxus_valdivianus",136.8315103829
"Abrothrix_lanosus",136.8315116111
"Abrothrix_sanborni",136.8315116111
"Abrothrix_longipilis",136.8315106287
"Abrothrix_andinus",136.8315096453
"Abrothrix_olivaceus",136.8315094005
"Abrothrix_markhami",136.8315094005
"Abrothrix_hershkovitzi",136.8315096454
"Abrothrix_manni",136.8315106283
"Abrothrix_jelskii",136.8315106283
"Abrothrix_illuteus",136.8315118563
"Chibchanomys_trichotis",136.8315098897
"Chibchanomys_orcesi",136.8315098897
"Rheomys_underwoodi",136.8315106274
"Rheomys_thomasi",136.8315106274
"Rheomys_mexicanus",136.8315103816
"Rheomys_raptor",136.8315103816
"Wilfredomys_oenax",136.8315111174
"Chinchillula_sahamae",136.8315111174
"Abrawayaomys_ruschii",136.8315110937
"Abrawayaomys_chebezi",136.8315110937
"Ichthyomys_pittieri",136.831511118
"Ichthyomys_hydrobates",136.831511118
"Ichthyomys_stolzmanni",136.8315112163
"Ichthyomys_tweedii",136.8315112163
"Anotomys_leander",136.8315111177
"Neusticomys_monticolus",136.8315106275
"Neusticomys_venezuelae",136.8315111189
"Neusticomys_oyapocki",136.8315112663
"Neusticomys_ferreirai",136.8315112663
"Neusticomys_mussoi",136.8315098902
"Neusticomys_peruviensis",136.8315108735
"Phaenomys_ferrugineus",136.8315106275
"Reithrodon_typicus",136.8315103828
"Reithrodon_auritus",136.8315103828
"Sigmodon_alstoni",136.8315081715
"Sigmodon_inopinatus",136.83151028434
"Sigmodon_peruanus",136.83151028434
"Sigmodon_alleni",136.83151052984
"Sigmodon_hirsutus",136.83151003824
"Sigmodon_planifrons",136.83151003824
"Sigmodon_ochrognathus",136.83151003844
"Sigmodon_hispidus",136.83150979254
"Sigmodon_toltecus",136.83150979254
"Sigmodon_mascotensis",136.83150905564
"Sigmodon_arizonae",136.83150905564
"Sigmodon_leucotis",136.83150979344
"Sigmodon_fulviventer",136.83150979344
"Calomyscus_hotsoni",136.8315066575
"Calomyscus_mystax",136.8315066575
"Calomyscus_baluchi",136.8315069041
"Calomyscus_bailwardi",136.8315069041
"Calomyscus_urartensis",136.831509123
"Calomyscus_tsolovi",136.831509123
"Calomyscus_elburzensis",136.831513228
"Calomyscus_grandis",136.831513228
"Pedetes_surdaster",136.831499257
"Pedetes_capensis",136.831499257
"Zenkerella_insignis",136.831508794
"Idiurus_zenkeri",136.831508794
"Idiurus_macrotis",136.831508794
"Anomalurus_pelii",136.831510233
"Anomalurus_pusillus",136.831510233
"Anomalurus_derbianus",136.831510229
"Anomalurus_beecrofti",136.831510229
"Dasypus_pilosus",151.456972549
"Dasypus_kappleri",151.456973128
"Dasypus_novemcinctus",151.4569737077
"Dasypus_hybridus",151.4569737077
"Dasypus_sabanicola",151.4569739966
"Dasypus_septemcinctus",151.4569739966
"Dasypus_yepesi",151.456975448
"Zaedyus_pichiy",151.45697255
"Euphractus_sexcinctus",151.4569713922
"Chaetophractus_villosus",151.456971682
"Chaetophractus_nationi",151.456971682
"Chaetophractus_vellerosus",151.4569728392
"Chlamyphorus_truncatus",151.456972553
"Calyptophractus_retusus",151.456972553
"Tolypeutes_tricinctus",151.456975442
"Tolypeutes_matacus",151.456975442
"Priodontes_maximus",151.456975442
"Cabassous_tatouay",151.45697255
"Cabassous_centralis",151.45697255
"Cabassous_chacoensis",151.456973708
"Cabassous_unicinctus",151.456973708
"Tamandua_tetradactyla",151.456975442
"Tamandua_mexicana",151.456975442
"Myrmecophaga_tridactyla",151.456975445
"Cyclopes_didactylus",151.456981225
"Mylodon_darwinii",151.456974569
"Choloepus_hoffmanni",151.456977464
"Choloepus_didactylus",151.456977464
"Nothrotheriops_shastensis",151.45697544
"Bradypus_torquatus",151.456978328
"Bradypus_variegatus",151.4569770879
"Bradypus_tridactylus",151.4569770879
"Bradypus_pygmaeus",151.456975437
"Hydrodamalis_gigas",151.456967592
"Trichechus_manatus",151.456966231
"Trichechus_senegalensis",151.4569662306
"Trichechus_inunguis",151.4569662306
"Dugong_dugon",151.456965778
"Mammut_americanum",151.456967581
"Loxodonta_africana",151.456967581
"Mammuthus_primigenius",151.4569675804
"Mammuthus_columbi",151.4569675804
"Elephas_maximus",151.456967354
"Elephas_cypriotes",151.4569673993
"Elephas_antiquus",151.4569673993
"Procavia_capensis",151.456965322
"Heterohyrax_brucei",151.456965322
"Dendrohyrax_validus",151.456964413
"Dendrohyrax_arboreus",151.456964413
"Dendrohyrax_dorsalis",151.456963056
"Orycteropus_afer",151.456974371
"Rhynchocyon_chrysopygus",151.456973919
"Rhynchocyon_petersi",151.456973693
"Rhynchocyon_cirnei",151.4569736929
"Rhynchocyon_udzungwensis",151.4569736929
"Elephantulus_edwardii",151.45696713
"Elephantulus_fuscus",151.456967128
"Elephantulus_myurus",151.45696758
"Elephantulus_pilicaudus",151.45696758
"Elephantulus_rupestris",151.456962604
"Elephantulus_revoilii",151.4569628984
"Elephantulus_intufi",151.4569628984
"Elephantulus_rufescens",151.456964867
"Elephantulus_fuscipes",151.456965319
"Elephantulus_brachyrhynchus",151.456965319
"Macroscelides_micus",151.456963964
"Macroscelides_proboscideus",151.456963739
"Macroscelides_flavicaudatus",151.456963739
"Petrodromus_tetradactylus",151.456965319
"Elephantulus_rozeti",151.456965319
"Potamogale_velox",151.456969392
"Micropotamogale_ruwenzorii",151.456969394
"Micropotamogale_lamottei",151.456969394
"Microgale_thomasi",151.456976182
"Microgale_grandidieri",151.456976183
"Microgale_brevicaudata",151.456976183
"Limnogale_mergulus",151.456977989
"Microgale_taiva",151.456977989
"Microgale_soricoides",151.456978445
"Microgale_jobihely",151.456978445
"Microgale_talazaci",151.4569761777
"Microgale_fotsifotsy",151.4569761777
"Microgale_gymnorhyncha",151.4569761777
"Microgale_dobsoni",151.4569764038
"Microgale_nasoloi",151.4569764038
"Microgale_dryas",151.45697777
"Microgale_monticola",151.45697777
"Microgale_drouhardi",151.456978447
"Microgale_cowani",151.456978447
"Microgale_jenkinsae",151.456975278
"Microgale_longicaudata",151.4569757309
"Microgale_gracilis",151.4569757309
"Microgale_parvula",151.456975278
"Microgale_principula",151.45697754
"Microgale_majori",151.45697754
"Microgale_pusilla",151.456976187
"Oryzorictes_tetradactylus",151.456976186
"Oryzorictes_hova",151.456976186
"Geogale_aurita",151.45697392
"Tenrec_ecaudatus",151.456976187
"Hemicentetes_semispinosus",151.4569764081
"Hemicentetes_nigriceps",151.4569764081
"Setifer_setosus",151.456966904
"Echinops_telfairi",151.456966904
"Eremitalpa_granti",151.456982963
"Huetia_leucorhina",151.456982963
"Chrysospalax_villosus",151.456985223
"Chrysospalax_trevelyani",151.456985223
"Calcochloris_tytonis",151.456983188
"Calcochloris_obtusirostris",151.456983188
"Chlorotalpa_sclateri",151.456982057
"Chlorotalpa_duthieae",151.456982057
"Amblysomus_corriae",151.456982056
"Amblysomus_marleyi",151.4569813776
"Amblysomus_septentrionalis",151.4569825092
"Neamblysomus_julianae",151.4569825088
"Neamblysomus_gunningi",151.4569825088
"Carpitalpa_arendsi",151.4569825088
"Amblysomus_robustus",151.456982961
"Amblysomus_hottentotus",151.456982961
"Chrysochloris_stuhlmanni",151.4569822833
"Chrysochloris_visagiei",151.4569822833
"Cryptochloris_zyli",151.4569820567
"Cryptochloris_wintoni",151.4569820567
"Chrysochloris_asiatica",151.456982962
"Rhyncholestes_raphanurus",324.157605819
"Lestoros_inca",324.157605819
"Caenolestes_caniventer",324.1576080737
"Caenolestes_condorensis",324.1576080737
"Caenolestes_sangay",324.1576087161
"Caenolestes_convelatus",324.1576087161
"Caenolestes_fuliginosus",324.157609043
"Glironia_venusta",324.1576026
"Hyladelphys_kalinowskii",324.157606459
"Monodelphis_emiliae",324.1576054331
"Monodelphis_maraxina",324.1576054331
"Monodelphis_unistriatus",324.1576080723
"Monodelphis_domestica",324.1576077533
"Monodelphis_glirina",324.1576087173
"Monodelphis_sanctaerosae",324.1576087173
"Monodelphis_arlindoi",324.1576093613
"Monodelphis_palliolata",324.1576093608
"Monodelphis_brevicaudata",324.1576093608
"Monodelphis_ronaldi",324.1576067845
"Monodelphis_osgoodi",324.157606789
"Monodelphis_handleyi",324.157606789
"Monodelphis_adusta",324.1576071097
"Monodelphis_peruviana",324.1576071097
"Monodelphis_reigi",324.1576067885
"Monodelphis_kunsi",324.1576067885
"Monodelphis_americana",324.1576080741
"Monodelphis_umbristriatus",324.1576080741
"Monodelphis_iheringi",324.1576080741
"Monodelphis_gardneri",324.1576064661
"Monodelphis_rubida",324.1576067881
"Monodelphis_dimidiata",324.1576067881
"Monodelphis_scalops",324.1576064673
"Monodelphis_theresa",324.1576064673
"Tlacuatzin_canescens",324.1576058203
"Marmosa_mexicana",324.1576087133
"Marmosa_robinsoni",324.1576087133
"Marmosa_xerophila",324.1576090343
"Marmosa_rubra",324.1576090323
"Marmosa_andersoni",324.1576058213
"Marmosa_lepida",324.1576058213
"Marmosa_paraguayanus",324.1576074273
"Marmosa_alstoni",324.1576071053
"Marmosa_demerarae",324.1576071053
"Marmosa_constantiae",324.1576067833
"Marmosa_regina",324.1576067833
"Marmosa_phaea",324.1576057229
"Marmosa_quichua",324.1576057229
"Marmosa_murina",324.1576058193
"Marmosa_tyleriana",324.1576054973
"Marmosops_impavidus",324.1576074228
"Marmosops_noctivagus",324.1576074228
"Marmosops_fuscatus",324.1576080668
"Marmosops_cracens",324.1576083918
"Marmosops_bishopi",324.1576063664
"Marmosops_invictus",324.1576063664
"Marmosops_handleyi",324.1576083928
"Marmosops_incanus",324.1576070091
"Marmosops_ocellatus",324.1576070091
"Marmosops_neblina",324.1576070411
"Marmosops_paulensis",324.1576070411
"Marmosops_creightoni",324.1576071099
"Marmosops_juninensis",324.1576071099
"Marmosops_parvidens",324.1576064619
"Marmosops_pakaraimae",324.1576064621
"Marmosops_pinheiroi",324.1576064621
"Thylamys_fenestrae",324.15760478947
"Thylamys_karimii",324.15760478947
"Thylamys_velutinus",324.1576051758
"Thylamys_macrurus",324.1576051758
"Thylamys_cinderella",324.1576072669
"Thylamys_sponsorius",324.1576072669
"Thylamys_venustus",324.1576067848
"Thylamys_elegans",324.157606463
"Thylamys_pallidior",324.157606463
"Thylamys_tatei",324.157606141
"Thylamys_pulchellus",324.1576045318
"Thylamys_pusillus",324.1576045318
"Thylamys_citellus",324.1576045318
"Lestodelphys_halli",324.1576064598
"Gracilinanus_emiliae",324.1576032408
"Gracilinanus_marica",324.1576032448
"Gracilinanus_aceramarcae",324.1576032448
"Gracilinanus_agilis",324.1576022808
"Gracilinanus_peruanus",324.1576022808
"Gracilinanus_microtarsus",324.1576035668
"Gracilinanus_dryas",324.1576035668
"Cryptonanus_ignitus",324.1576058209
"Cryptonanus_unduaviensis",324.1576058209
"Cryptonanus_chacoensis",324.1576054998
"Cryptonanus_agricolai",324.1576054998
"Cryptonanus_guahybae",324.1576045338
"Metachirus_nudicaudatus",324.1576054918
"Didelphis_virginiana",324.1576029208
"Didelphis_marsupialis",324.1576038864
"Didelphis_aurita",324.1576038864
"Didelphis_pernigra",324.1576038855
"Didelphis_imperfecta",324.1576038858
"Didelphis_albiventris",324.1576038858
"Philander_andersoni",324.15760382149
"Philander_opossum",324.15760382159
"Philander_mcilhennyi",324.15760382159
"Philander_olrogi",324.15760369211
"Philander_mondolfii",324.15760369211
"Philander_deltae",324.1576042075
"Philander_frenatus",324.1576042075
"Lutreolina_massoia",324.1576054939
"Lutreolina_crassicaudata",324.1576054939
"Chironectes_minimus",324.1576054958
"Caluromys_philander",324.157602602
"Caluromys_lanatus",324.1576051752
"Caluromys_derbianus",324.1576051752
"Caluromysiops_irrupta",324.157605819
"Chacodelphys_formosa",324.157605819
"Dromiciops_gliroides",324.15761225
"Notoryctes_typhlops",324.1576312324
"Notoryctes_caurinus",324.1576312324
"Macrotis_leucura",324.1576177204
"Macrotis_lagotis",324.1576177204
"Rhynchomeles_prattorum",324.1576177214
"Isoodon_macrourus",324.157620616
"Isoodon_obesulus",324.1576190073
"Isoodon_auratus",324.1576190073
"Perameles_nasuta",324.1576199714
"Perameles_gunnii",324.1576199714
"Perameles_eremiana",324.1576190074
"Perameles_bougainville",324.1576190074
"Peroryctes_raffrayana",324.1576183644
"Peroryctes_broadbenti",324.1576183644
"Echymipera_rufescens",324.1576196494
"Echymipera_echinista",324.1576196494
"Echymipera_davidi",324.1576193274
"Echymipera_kalubu",324.1576193274
"Echymipera_clara",324.1576206154
"Microperoryctes_aplini",324.1576222236
"Microperoryctes_papuensis",324.1576222236
"Microperoryctes_murina",324.1576196505
"Microperoryctes_longicauda",324.1576196505
"Antechinus_stuartii",324.1576183634
"Antechinus_adustus",324.1576209368
"Antechinus_mysticus",324.1576209368
"Antechinus_vandycki",324.15762087183
"Antechinus_argentus",324.15762087183
"Antechinus_godmani",324.15761894303
"Antechinus_subtropicus",324.15761862103
"Antechinus_agilis",324.15761862103
"Antechinus_flavipes",324.1576202931
"Antechinus_bellus",324.1576186537
"Antechinus_arktos",324.1576186537
"Antechinus_leo",324.1576202937
"Antechinus_swainsonii",324.1576212577
"Antechinus_minimus",324.1576212577
"Murexia_melanurus",324.1576193264
"Murexia_naso",324.1576193274
"Murexia_longicaudata",324.1576193274
"Murexia_rothschildi",324.1576215787
"Murexia_habbema",324.1576215787
"Phascogale_tapoatafa",324.1576199704
"Phascogale_calura",324.1576202922
"Phascogale_pirata",324.1576202922
"Thylacinus_cynocephalus",324.1576196484
"Pseudantechinus_woolleyae",324.1576206134
"Pseudantechinus_roryi",324.1576202922
